Block Name,Row ID,N,Time,avg(Area),avg(T),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(vtkOriginalCellIds),max(Area),max(T),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(vtkOriginalCellIds),med(Area),med(T),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(vtkOriginalCellIds),min(Area),min(T),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(vtkOriginalCellIds),q1(Area),q1(T),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(vtkOriginalCellIds),q3(Area),q3(T),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(vtkOriginalCellIds),std(Area),std(T),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(vtkOriginalCellIds),vtkValidPointMask
stats,462,1,231.5,0.00500595,304.98,-0.0998751,0.0046889,0.00548929,0.100136,0,0.00500595,304.98,-0.0998751,0.0046889,0.00548929,0.100136,0,0.00500595,304.98,-0.0998751,0.0046889,0.00548929,0.100136,0,0.00500595,304.98,-0.0998751,0.0046889,0.00548929,0.100136,0,0.00500595,304.98,-0.0998751,0.0046889,0.00548929,0.100136,0,0.00500595,304.98,-0.0998751,0.0046889,0.00548929,0.100136,0,0,0,0,0,0,0,0,1
stats,463,1,232,0.00500595,304.98,-0.0998768,0.00460192,0.00542363,0.10013,0,0.00500595,304.98,-0.0998768,0.00460192,0.00542363,0.10013,0,0.00500595,304.98,-0.0998768,0.00460192,0.00542363,0.10013,0,0.00500595,304.98,-0.0998768,0.00460192,0.00542363,0.10013,0,0.00500595,304.98,-0.0998768,0.00460192,0.00542363,0.10013,0,0.00500595,304.98,-0.0998768,0.00460192,0.00542363,0.10013,0,0,0,0,0,0,0,0,1
stats,464,1,232.5,0.00500595,304.98,-0.09988,0.00450347,0.00534051,0.100124,0,0.00500595,304.98,-0.09988,0.00450347,0.00534051,0.100124,0,0.00500595,304.98,-0.09988,0.00450347,0.00534051,0.100124,0,0.00500595,304.98,-0.09988,0.00450347,0.00534051,0.100124,0,0.00500595,304.98,-0.09988,0.00450347,0.00534051,0.100124,0,0.00500595,304.98,-0.09988,0.00450347,0.00534051,0.100124,0,0,0,0,0,0,0,0,1
stats,465,1,233,0.00500595,304.98,-0.0998822,0.00444915,0.00530197,0.100122,0,0.00500595,304.98,-0.0998822,0.00444915,0.00530197,0.100122,0,0.00500595,304.98,-0.0998822,0.00444915,0.00530197,0.100122,0,0.00500595,304.98,-0.0998822,0.00444915,0.00530197,0.100122,0,0.00500595,304.98,-0.0998822,0.00444915,0.00530197,0.100122,0,0.00500595,304.98,-0.0998822,0.00444915,0.00530197,0.100122,0,0,0,0,0,0,0,0,1
stats,466,1,233.5,0.00500595,304.979,-0.0998838,0.00441703,0.00528553,0.100121,0,0.00500595,304.979,-0.0998838,0.00441703,0.00528553,0.100121,0,0.00500595,304.979,-0.0998838,0.00441703,0.00528553,0.100121,0,0.00500595,304.979,-0.0998838,0.00441703,0.00528553,0.100121,0,0.00500595,304.979,-0.0998838,0.00441703,0.00528553,0.100121,0,0.00500595,304.979,-0.0998838,0.00441703,0.00528553,0.100121,0,0,0,0,0,0,0,0,1
stats,467,1,234,0.00500595,304.979,-0.0998848,0.00440868,0.00528268,0.100122,0,0.00500595,304.979,-0.0998848,0.00440868,0.00528268,0.100122,0,0.00500595,304.979,-0.0998848,0.00440868,0.00528268,0.100122,0,0.00500595,304.979,-0.0998848,0.00440868,0.00528268,0.100122,0,0.00500595,304.979,-0.0998848,0.00440868,0.00528268,0.100122,0,0.00500595,304.979,-0.0998848,0.00440868,0.00528268,0.100122,0,0,0,0,0,0,0,0,1
stats,468,1,234.5,0.00500595,304.979,-0.099885,0.00443068,0.00529974,0.100124,0,0.00500595,304.979,-0.099885,0.00443068,0.00529974,0.100124,0,0.00500595,304.979,-0.099885,0.00443068,0.00529974,0.100124,0,0.00500595,304.979,-0.099885,0.00443068,0.00529974,0.100124,0,0.00500595,304.979,-0.099885,0.00443068,0.00529974,0.100124,0,0.00500595,304.979,-0.099885,0.00443068,0.00529974,0.100124,0,0,0,0,0,0,0,0,1
stats,469,1,235,0.00500595,304.979,-0.0998841,0.00447471,0.00533949,0.100127,0,0.00500595,304.979,-0.0998841,0.00447471,0.00533949,0.100127,0,0.00500595,304.979,-0.0998841,0.00447471,0.00533949,0.100127,0,0.00500595,304.979,-0.0998841,0.00447471,0.00533949,0.100127,0,0.00500595,304.979,-0.0998841,0.00447471,0.00533949,0.100127,0,0.00500595,304.979,-0.0998841,0.00447471,0.00533949,0.100127,0,0,0,0,0,0,0,0,1
stats,470,1,235.5,0.00500595,304.979,-0.0998823,0.00455127,0.00537715,0.10013,0,0.00500595,304.979,-0.0998823,0.00455127,0.00537715,0.10013,0,0.00500595,304.979,-0.0998823,0.00455127,0.00537715,0.10013,0,0.00500595,304.979,-0.0998823,0.00455127,0.00537715,0.10013,0,0.00500595,304.979,-0.0998823,0.00455127,0.00537715,0.10013,0,0.00500595,304.979,-0.0998823,0.00455127,0.00537715,0.10013,0,0,0,0,0,0,0,0,1
stats,471,1,236,0.00500595,304.98,-0.09988,0.00464457,0.0054421,0.100136,0,0.00500595,304.98,-0.09988,0.00464457,0.0054421,0.100136,0,0.00500595,304.98,-0.09988,0.00464457,0.0054421,0.100136,0,0.00500595,304.98,-0.09988,0.00464457,0.0054421,0.100136,0,0.00500595,304.98,-0.09988,0.00464457,0.0054421,0.100136,0,0.00500595,304.98,-0.09988,0.00464457,0.0054421,0.100136,0,0,0,0,0,0,0,0,1
stats,472,1,236.5,0.00500595,304.98,-0.0998776,0.00473947,0.00549517,0.100141,0,0.00500595,304.98,-0.0998776,0.00473947,0.00549517,0.100141,0,0.00500595,304.98,-0.0998776,0.00473947,0.00549517,0.100141,0,0.00500595,304.98,-0.0998776,0.00473947,0.00549517,0.100141,0,0.00500595,304.98,-0.0998776,0.00473947,0.00549517,0.100141,0,0.00500595,304.98,-0.0998776,0.00473947,0.00549517,0.100141,0,0,0,0,0,0,0,0,1
stats,473,1,237,0.00500595,304.98,-0.0998753,0.00483673,0.00556184,0.100147,0,0.00500595,304.98,-0.0998753,0.00483673,0.00556184,0.100147,0,0.00500595,304.98,-0.0998753,0.00483673,0.00556184,0.100147,0,0.00500595,304.98,-0.0998753,0.00483673,0.00556184,0.100147,0,0.00500595,304.98,-0.0998753,0.00483673,0.00556184,0.100147,0,0.00500595,304.98,-0.0998753,0.00483673,0.00556184,0.100147,0,0,0,0,0,0,0,0,1
stats,474,1,237.5,0.00500595,304.98,-0.0998728,0.00491912,0.00558624,0.10015,0,0.00500595,304.98,-0.0998728,0.00491912,0.00558624,0.10015,0,0.00500595,304.98,-0.0998728,0.00491912,0.00558624,0.10015,0,0.00500595,304.98,-0.0998728,0.00491912,0.00558624,0.10015,0,0.00500595,304.98,-0.0998728,0.00491912,0.00558624,0.10015,0,0.00500595,304.98,-0.0998728,0.00491912,0.00558624,0.10015,0,0,0,0,0,0,0,0,1
stats,475,1,238,0.00500595,304.98,-0.0998707,0.00495565,0.0056689,0.100154,0,0.00500595,304.98,-0.0998707,0.00495565,0.0056689,0.100154,0,0.00500595,304.98,-0.0998707,0.00495565,0.0056689,0.100154,0,0.00500595,304.98,-0.0998707,0.00495565,0.0056689,0.100154,0,0.00500595,304.98,-0.0998707,0.00495565,0.0056689,0.100154,0,0.00500595,304.98,-0.0998707,0.00495565,0.0056689,0.100154,0,0,0,0,0,0,0,0,1
stats,476,1,238.5,0.00500595,304.981,-0.099869,0.00496639,0.00569184,0.100154,0,0.00500595,304.981,-0.099869,0.00496639,0.00569184,0.100154,0,0.00500595,304.981,-0.099869,0.00496639,0.00569184,0.100154,0,0.00500595,304.981,-0.099869,0.00496639,0.00569184,0.100154,0,0.00500595,304.981,-0.099869,0.00496639,0.00569184,0.100154,0,0.00500595,304.981,-0.099869,0.00496639,0.00569184,0.100154,0,0,0,0,0,0,0,0,1
stats,477,1,239,0.00500595,304.981,-0.0998691,0.00495283,0.00569973,0.100154,0,0.00500595,304.981,-0.0998691,0.00495283,0.00569973,0.100154,0,0.00500595,304.981,-0.0998691,0.00495283,0.00569973,0.100154,0,0.00500595,304.981,-0.0998691,0.00495283,0.00569973,0.100154,0,0.00500595,304.981,-0.0998691,0.00495283,0.00569973,0.100154,0,0.00500595,304.981,-0.0998691,0.00495283,0.00569973,0.100154,0,0,0,0,0,0,0,0,1
stats,478,1,239.5,0.00500595,304.981,-0.0998696,0.00493606,0.00570513,0.100154,0,0.00500595,304.981,-0.0998696,0.00493606,0.00570513,0.100154,0,0.00500595,304.981,-0.0998696,0.00493606,0.00570513,0.100154,0,0.00500595,304.981,-0.0998696,0.00493606,0.00570513,0.100154,0,0.00500595,304.981,-0.0998696,0.00493606,0.00570513,0.100154,0,0.00500595,304.981,-0.0998696,0.00493606,0.00570513,0.100154,0,0,0,0,0,0,0,0,1
stats,479,1,240,0.00500595,304.981,-0.0998705,0.00486718,0.00565817,0.100149,0,0.00500595,304.981,-0.0998705,0.00486718,0.00565817,0.100149,0,0.00500595,304.981,-0.0998705,0.00486718,0.00565817,0.100149,0,0.00500595,304.981,-0.0998705,0.00486718,0.00565817,0.100149,0,0.00500595,304.981,-0.0998705,0.00486718,0.00565817,0.100149,0,0.00500595,304.981,-0.0998705,0.00486718,0.00565817,0.100149,0,0,0,0,0,0,0,0,1
stats,480,1,240.5,0.00500595,304.981,-0.0998735,0.0047697,0.00556783,0.100142,0,0.00500595,304.981,-0.0998735,0.0047697,0.00556783,0.100142,0,0.00500595,304.981,-0.0998735,0.0047697,0.00556783,0.100142,0,0.00500595,304.981,-0.0998735,0.0047697,0.00556783,0.100142,0,0.00500595,304.981,-0.0998735,0.0047697,0.00556783,0.100142,0,0.00500595,304.981,-0.0998735,0.0047697,0.00556783,0.100142,0,0,0,0,0,0,0,0,1
stats,481,1,241,0.00500595,304.981,-0.0998751,0.00468644,0.00548686,0.100135,0,0.00500595,304.981,-0.0998751,0.00468644,0.00548686,0.100135,0,0.00500595,304.981,-0.0998751,0.00468644,0.00548686,0.100135,0,0.00500595,304.981,-0.0998751,0.00468644,0.00548686,0.100135,0,0.00500595,304.981,-0.0998751,0.00468644,0.00548686,0.100135,0,0.00500595,304.981,-0.0998751,0.00468644,0.00548686,0.100135,0,0,0,0,0,0,0,0,1
stats,482,1,241.5,0.00500595,304.981,-0.0998769,0.00459858,0.00542074,0.10013,0,0.00500595,304.981,-0.0998769,0.00459858,0.00542074,0.10013,0,0.00500595,304.981,-0.0998769,0.00459858,0.00542074,0.10013,0,0.00500595,304.981,-0.0998769,0.00459858,0.00542074,0.10013,0,0.00500595,304.981,-0.0998769,0.00459858,0.00542074,0.10013,0,0.00500595,304.981,-0.0998769,0.00459858,0.00542074,0.10013,0,0,0,0,0,0,0,0,1
stats,483,1,242,0.00500595,304.981,-0.0998801,0.0045011,0.00533867,0.100124,0,0.00500595,304.981,-0.0998801,0.0045011,0.00533867,0.100124,0,0.00500595,304.981,-0.0998801,0.0045011,0.00533867,0.100124,0,0.00500595,304.981,-0.0998801,0.0045011,0.00533867,0.100124,0,0.00500595,304.981,-0.0998801,0.0045011,0.00533867,0.100124,0,0.00500595,304.981,-0.0998801,0.0045011,0.00533867,0.100124,0,0,0,0,0,0,0,0,1
stats,484,1,242.5,0.00500595,304.98,-0.0998822,0.00444797,0.00530133,0.100122,0,0.00500595,304.98,-0.0998822,0.00444797,0.00530133,0.100122,0,0.00500595,304.98,-0.0998822,0.00444797,0.00530133,0.100122,0,0.00500595,304.98,-0.0998822,0.00444797,0.00530133,0.100122,0,0.00500595,304.98,-0.0998822,0.00444797,0.00530133,0.100122,0,0.00500595,304.98,-0.0998822,0.00444797,0.00530133,0.100122,0,0,0,0,0,0,0,0,1
stats,485,1,243,0.00500595,304.98,-0.0998838,0.00441658,0.00528535,0.100121,0,0.00500595,304.98,-0.0998838,0.00441658,0.00528535,0.100121,0,0.00500595,304.98,-0.0998838,0.00441658,0.00528535,0.100121,0,0.00500595,304.98,-0.0998838,0.00441658,0.00528535,0.100121,0,0.00500595,304.98,-0.0998838,0.00441658,0.00528535,0.100121,0,0.00500595,304.98,-0.0998838,0.00441658,0.00528535,0.100121,0,0,0,0,0,0,0,0,1
stats,486,1,243.5,0.00500595,304.98,-0.0998848,0.00440912,0.00528301,0.100122,0,0.00500595,304.98,-0.0998848,0.00440912,0.00528301,0.100122,0,0.00500595,304.98,-0.0998848,0.00440912,0.00528301,0.100122,0,0.00500595,304.98,-0.0998848,0.00440912,0.00528301,0.100122,0,0.00500595,304.98,-0.0998848,0.00440912,0.00528301,0.100122,0,0.00500595,304.98,-0.0998848,0.00440912,0.00528301,0.100122,0,0,0,0,0,0,0,0,1
stats,487,1,244,0.00500595,304.98,-0.099885,0.0044322,0.00530078,0.100124,0,0.00500595,304.98,-0.099885,0.0044322,0.00530078,0.100124,0,0.00500595,304.98,-0.099885,0.0044322,0.00530078,0.100124,0,0.00500595,304.98,-0.099885,0.0044322,0.00530078,0.100124,0,0.00500595,304.98,-0.099885,0.0044322,0.00530078,0.100124,0,0.00500595,304.98,-0.099885,0.0044322,0.00530078,0.100124,0,0,0,0,0,0,0,0,1
stats,488,1,244.5,0.00500595,304.98,-0.0998841,0.00447703,0.00534106,0.100127,0,0.00500595,304.98,-0.0998841,0.00447703,0.00534106,0.100127,0,0.00500595,304.98,-0.0998841,0.00447703,0.00534106,0.100127,0,0.00500595,304.98,-0.0998841,0.00447703,0.00534106,0.100127,0,0.00500595,304.98,-0.0998841,0.00447703,0.00534106,0.100127,0,0.00500595,304.98,-0.0998841,0.00447703,0.00534106,0.100127,0,0,0,0,0,0,0,0,1
stats,489,1,245,0.00500595,304.98,-0.0998822,0.00455422,0.00537918,0.100131,0,0.00500595,304.98,-0.0998822,0.00455422,0.00537918,0.100131,0,0.00500595,304.98,-0.0998822,0.00455422,0.00537918,0.100131,0,0.00500595,304.98,-0.0998822,0.00455422,0.00537918,0.100131,0,0.00500595,304.98,-0.0998822,0.00455422,0.00537918,0.100131,0,0.00500595,304.98,-0.0998822,0.00455422,0.00537918,0.100131,0,0,0,0,0,0,0,0,1
stats,490,1,245.5,0.00500595,304.98,-0.09988,0.00464807,0.00544446,0.100136,0,0.00500595,304.98,-0.09988,0.00464807,0.00544446,0.100136,0,0.00500595,304.98,-0.09988,0.00464807,0.00544446,0.100136,0,0.00500595,304.98,-0.09988,0.00464807,0.00544446,0.100136,0,0.00500595,304.98,-0.09988,0.00464807,0.00544446,0.100136,0,0.00500595,304.98,-0.09988,0.00464807,0.00544446,0.100136,0,0,0,0,0,0,0,0,1
stats,491,1,246,0.00500595,304.981,-0.0998775,0.00474299,0.00549756,0.100141,0,0.00500595,304.981,-0.0998775,0.00474299,0.00549756,0.100141,0,0.00500595,304.981,-0.0998775,0.00474299,0.00549756,0.100141,0,0.00500595,304.981,-0.0998775,0.00474299,0.00549756,0.100141,0,0.00500595,304.981,-0.0998775,0.00474299,0.00549756,0.100141,0,0.00500595,304.981,-0.0998775,0.00474299,0.00549756,0.100141,0,0,0,0,0,0,0,0,1
stats,492,1,246.5,0.00500595,304.981,-0.0998752,0.00483979,0.0055639,0.100147,0,0.00500595,304.981,-0.0998752,0.00483979,0.0055639,0.100147,0,0.00500595,304.981,-0.0998752,0.00483979,0.0055639,0.100147,0,0.00500595,304.981,-0.0998752,0.00483979,0.0055639,0.100147,0,0.00500595,304.981,-0.0998752,0.00483979,0.0055639,0.100147,0,0.00500595,304.981,-0.0998752,0.00483979,0.0055639,0.100147,0,0,0,0,0,0,0,0,1
stats,493,1,247,0.00500595,304.981,-0.0998727,0.00492143,0.00558791,0.10015,0,0.00500595,304.981,-0.0998727,0.00492143,0.00558791,0.10015,0,0.00500595,304.981,-0.0998727,0.00492143,0.00558791,0.10015,0,0.00500595,304.981,-0.0998727,0.00492143,0.00558791,0.10015,0,0.00500595,304.981,-0.0998727,0.00492143,0.00558791,0.10015,0,0.00500595,304.981,-0.0998727,0.00492143,0.00558791,0.10015,0,0,0,0,0,0,0,0,1
stats,494,1,247.5,0.00500595,304.981,-0.0998706,0.00495671,0.00567009,0.100154,0,0.00500595,304.981,-0.0998706,0.00495671,0.00567009,0.100154,0,0.00500595,304.981,-0.0998706,0.00495671,0.00567009,0.100154,0,0.00500595,304.981,-0.0998706,0.00495671,0.00567009,0.100154,0,0.00500595,304.981,-0.0998706,0.00495671,0.00567009,0.100154,0,0.00500595,304.981,-0.0998706,0.00495671,0.00567009,0.100154,0,0,0,0,0,0,0,0,1
stats,495,1,248,0.00500595,304.981,-0.099869,0.00496642,0.00569239,0.100154,0,0.00500595,304.981,-0.099869,0.00496642,0.00569239,0.100154,0,0.00500595,304.981,-0.099869,0.00496642,0.00569239,0.100154,0,0.00500595,304.981,-0.099869,0.00496642,0.00569239,0.100154,0,0.00500595,304.981,-0.099869,0.00496642,0.00569239,0.100154,0,0.00500595,304.981,-0.099869,0.00496642,0.00569239,0.100154,0,0,0,0,0,0,0,0,1
stats,496,1,248.5,0.00500595,304.982,-0.0998691,0.00495256,0.00570019,0.100154,0,0.00500595,304.982,-0.0998691,0.00495256,0.00570019,0.100154,0,0.00500595,304.982,-0.0998691,0.00495256,0.00570019,0.100154,0,0.00500595,304.982,-0.0998691,0.00495256,0.00570019,0.100154,0,0.00500595,304.982,-0.0998691,0.00495256,0.00570019,0.100154,0,0.00500595,304.982,-0.0998691,0.00495256,0.00570019,0.100154,0,0,0,0,0,0,0,0,1
stats,497,1,249,0.00500595,304.982,-0.0998697,0.00493501,0.00570476,0.100154,0,0.00500595,304.982,-0.0998697,0.00493501,0.00570476,0.100154,0,0.00500595,304.982,-0.0998697,0.00493501,0.00570476,0.100154,0,0.00500595,304.982,-0.0998697,0.00493501,0.00570476,0.100154,0,0.00500595,304.982,-0.0998697,0.00493501,0.00570476,0.100154,0,0.00500595,304.982,-0.0998697,0.00493501,0.00570476,0.100154,0,0,0,0,0,0,0,0,1
stats,498,1,249.5,0.00500595,304.982,-0.0998706,0.0048642,0.0056557,0.100149,0,0.00500595,304.982,-0.0998706,0.0048642,0.0056557,0.100149,0,0.00500595,304.982,-0.0998706,0.0048642,0.0056557,0.100149,0,0.00500595,304.982,-0.0998706,0.0048642,0.0056557,0.100149,0,0.00500595,304.982,-0.0998706,0.0048642,0.0056557,0.100149,0,0.00500595,304.982,-0.0998706,0.0048642,0.0056557,0.100149,0,0,0,0,0,0,0,0,1
stats,499,1,250,0.00500595,304.982,-0.0998736,0.00476687,0.00556505,0.100142,0,0.00500595,304.982,-0.0998736,0.00476687,0.00556505,0.100142,0,0.00500595,304.982,-0.0998736,0.00476687,0.00556505,0.100142,0,0.00500595,304.982,-0.0998736,0.00476687,0.00556505,0.100142,0,0.00500595,304.982,-0.0998736,0.00476687,0.00556505,0.100142,0,0.00500595,304.982,-0.0998736,0.00476687,0.00556505,0.100142,0,0,0,0,0,0,0,0,1
stats,500,1,250.5,0.00500595,304.982,-0.0998752,0.00468409,0.0054846,0.100135,0,0.00500595,304.982,-0.0998752,0.00468409,0.0054846,0.100135,0,0.00500595,304.982,-0.0998752,0.00468409,0.0054846,0.100135,0,0.00500595,304.982,-0.0998752,0.00468409,0.0054846,0.100135,0,0.00500595,304.982,-0.0998752,0.00468409,0.0054846,0.100135,0,0.00500595,304.982,-0.0998752,0.00468409,0.0054846,0.100135,0,0,0,0,0,0,0,0,1
stats,501,1,251,0.00500595,304.982,-0.099877,0.00459532,0.00541791,0.100129,0,0.00500595,304.982,-0.099877,0.00459532,0.00541791,0.100129,0,0.00500595,304.982,-0.099877,0.00459532,0.00541791,0.100129,0,0.00500595,304.982,-0.099877,0.00459532,0.00541791,0.100129,0,0.00500595,304.982,-0.099877,0.00459532,0.00541791,0.100129,0,0.00500595,304.982,-0.099877,0.00459532,0.00541791,0.100129,0,0,0,0,0,0,0,0,1
stats,502,1,251.5,0.00500595,304.981,-0.0998802,0.00449884,0.00533692,0.100124,0,0.00500595,304.981,-0.0998802,0.00449884,0.00533692,0.100124,0,0.00500595,304.981,-0.0998802,0.00449884,0.00533692,0.100124,0,0.00500595,304.981,-0.0998802,0.00449884,0.00533692,0.100124,0,0.00500595,304.981,-0.0998802,0.00449884,0.00533692,0.100124,0,0.00500595,304.981,-0.0998802,0.00449884,0.00533692,0.100124,0,0,0,0,0,0,0,0,1
stats,503,1,252,0.00500595,304.981,-0.0998823,0.00444683,0.00530075,0.100122,0,0.00500595,304.981,-0.0998823,0.00444683,0.00530075,0.100122,0,0.00500595,304.981,-0.0998823,0.00444683,0.00530075,0.100122,0,0.00500595,304.981,-0.0998823,0.00444683,0.00530075,0.100122,0,0.00500595,304.981,-0.0998823,0.00444683,0.00530075,0.100122,0,0.00500595,304.981,-0.0998823,0.00444683,0.00530075,0.100122,0,0,0,0,0,0,0,0,1
stats,504,1,252.5,0.00500595,304.981,-0.0998838,0.00441611,0.00528518,0.100121,0,0.00500595,304.981,-0.0998838,0.00441611,0.00528518,0.100121,0,0.00500595,304.981,-0.0998838,0.00441611,0.00528518,0.100121,0,0.00500595,304.981,-0.0998838,0.00441611,0.00528518,0.100121,0,0.00500595,304.981,-0.0998838,0.00441611,0.00528518,0.100121,0,0.00500595,304.981,-0.0998838,0.00441611,0.00528518,0.100121,0,0,0,0,0,0,0,0,1
stats,505,1,253,0.00500595,304.981,-0.0998848,0.00440947,0.0052833,0.100122,0,0.00500595,304.981,-0.0998848,0.00440947,0.0052833,0.100122,0,0.00500595,304.981,-0.0998848,0.00440947,0.0052833,0.100122,0,0.00500595,304.981,-0.0998848,0.00440947,0.0052833,0.100122,0,0.00500595,304.981,-0.0998848,0.00440947,0.0052833,0.100122,0,0.00500595,304.981,-0.0998848,0.00440947,0.0052833,0.100122,0,0,0,0,0,0,0,0,1
stats,506,1,253.5,0.00500595,304.981,-0.099885,0.00443353,0.00530172,0.100124,0,0.00500595,304.981,-0.099885,0.00443353,0.00530172,0.100124,0,0.00500595,304.981,-0.099885,0.00443353,0.00530172,0.100124,0,0.00500595,304.981,-0.099885,0.00443353,0.00530172,0.100124,0,0.00500595,304.981,-0.099885,0.00443353,0.00530172,0.100124,0,0.00500595,304.981,-0.099885,0.00443353,0.00530172,0.100124,0,0,0,0,0,0,0,0,1
stats,507,1,254,0.00500595,304.981,-0.099884,0.00447907,0.00534243,0.100127,0,0.00500595,304.981,-0.099884,0.00447907,0.00534243,0.100127,0,0.00500595,304.981,-0.099884,0.00447907,0.00534243,0.100127,0,0.00500595,304.981,-0.099884,0.00447907,0.00534243,0.100127,0,0.00500595,304.981,-0.099884,0.00447907,0.00534243,0.100127,0,0.00500595,304.981,-0.099884,0.00447907,0.00534243,0.100127,0,0,0,0,0,0,0,0,1
stats,508,1,254.5,0.00500595,304.981,-0.0998821,0.0045568,0.00538094,0.100131,0,0.00500595,304.981,-0.0998821,0.0045568,0.00538094,0.100131,0,0.00500595,304.981,-0.0998821,0.0045568,0.00538094,0.100131,0,0.00500595,304.981,-0.0998821,0.0045568,0.00538094,0.100131,0,0.00500595,304.981,-0.0998821,0.0045568,0.00538094,0.100131,0,0.00500595,304.981,-0.0998821,0.0045568,0.00538094,0.100131,0,0,0,0,0,0,0,0,1
stats,509,1,255,0.00500595,304.981,-0.0998799,0.00464176,0.00542577,0.100135,0,0.00500595,304.981,-0.0998799,0.00464176,0.00542577,0.100135,0,0.00500595,304.981,-0.0998799,0.00464176,0.00542577,0.100135,0,0.00500595,304.981,-0.0998799,0.00464176,0.00542577,0.100135,0,0.00500595,304.981,-0.0998799,0.00464176,0.00542577,0.100135,0,0.00500595,304.981,-0.0998799,0.00464176,0.00542577,0.100135,0,0,0,0,0,0,0,0,1
stats,510,1,255.5,0.00500595,304.981,-0.0998774,0.00474603,0.00549958,0.100141,0,0.00500595,304.981,-0.0998774,0.00474603,0.00549958,0.100141,0,0.00500595,304.981,-0.0998774,0.00474603,0.00549958,0.100141,0,0.00500595,304.981,-0.0998774,0.00474603,0.00549958,0.100141,0,0.00500595,304.981,-0.0998774,0.00474603,0.00549958,0.100141,0,0.00500595,304.981,-0.0998774,0.00474603,0.00549958,0.100141,0,0,0,0,0,0,0,0,1
stats,511,1,256,0.00500595,304.982,-0.0998751,0.00484239,0.00556561,0.100147,0,0.00500595,304.982,-0.0998751,0.00484239,0.00556561,0.100147,0,0.00500595,304.982,-0.0998751,0.00484239,0.00556561,0.100147,0,0.00500595,304.982,-0.0998751,0.00484239,0.00556561,0.100147,0,0.00500595,304.982,-0.0998751,0.00484239,0.00556561,0.100147,0,0.00500595,304.982,-0.0998751,0.00484239,0.00556561,0.100147,0,0,0,0,0,0,0,0,1
stats,512,1,256.5,0.00500595,304.982,-0.0998726,0.0049233,0.00558923,0.10015,0,0.00500595,304.982,-0.0998726,0.0049233,0.00558923,0.10015,0,0.00500595,304.982,-0.0998726,0.0049233,0.00558923,0.10015,0,0.00500595,304.982,-0.0998726,0.0049233,0.00558923,0.10015,0,0.00500595,304.982,-0.0998726,0.0049233,0.00558923,0.10015,0,0.00500595,304.982,-0.0998726,0.0049233,0.00558923,0.10015,0,0,0,0,0,0,0,0,1
stats,513,1,257,0.00500595,304.982,-0.0998705,0.00495745,0.0056709,0.100154,0,0.00500595,304.982,-0.0998705,0.00495745,0.0056709,0.100154,0,0.00500595,304.982,-0.0998705,0.00495745,0.0056709,0.100154,0,0.00500595,304.982,-0.0998705,0.00495745,0.0056709,0.100154,0,0.00500595,304.982,-0.0998705,0.00495745,0.0056709,0.100154,0,0.00500595,304.982,-0.0998705,0.00495745,0.0056709,0.100154,0,0,0,0,0,0,0,0,1
stats,514,1,257.5,0.00500595,304.982,-0.099869,0.0049662,0.00569262,0.100154,0,0.00500595,304.982,-0.099869,0.0049662,0.00569262,0.100154,0,0.00500595,304.982,-0.099869,0.0049662,0.00569262,0.100154,0,0.00500595,304.982,-0.099869,0.0049662,0.00569262,0.100154,0,0.00500595,304.982,-0.099869,0.0049662,0.00569262,0.100154,0,0.00500595,304.982,-0.099869,0.0049662,0.00569262,0.100154,0,0,0,0,0,0,0,0,1
stats,515,1,258,0.00500595,304.982,-0.0998692,0.00495201,0.00570029,0.100154,0,0.00500595,304.982,-0.0998692,0.00495201,0.00570029,0.100154,0,0.00500595,304.982,-0.0998692,0.00495201,0.00570029,0.100154,0,0.00500595,304.982,-0.0998692,0.00495201,0.00570029,0.100154,0,0.00500595,304.982,-0.0998692,0.00495201,0.00570029,0.100154,0,0.00500595,304.982,-0.0998692,0.00495201,0.00570029,0.100154,0,0,0,0,0,0,0,0,1
stats,516,1,258.5,0.00500595,304.982,-0.0998697,0.00493374,0.00570417,0.100154,0,0.00500595,304.982,-0.0998697,0.00493374,0.00570417,0.100154,0,0.00500595,304.982,-0.0998697,0.00493374,0.00570417,0.100154,0,0.00500595,304.982,-0.0998697,0.00493374,0.00570417,0.100154,0,0.00500595,304.982,-0.0998697,0.00493374,0.00570417,0.100154,0,0.00500595,304.982,-0.0998697,0.00493374,0.00570417,0.100154,0,0,0,0,0,0,0,0,1
stats,517,1,259,0.00500595,304.982,-0.0998707,0.00486149,0.00565349,0.100149,0,0.00500595,304.982,-0.0998707,0.00486149,0.00565349,0.100149,0,0.00500595,304.982,-0.0998707,0.00486149,0.00565349,0.100149,0,0.00500595,304.982,-0.0998707,0.00486149,0.00565349,0.100149,0,0.00500595,304.982,-0.0998707,0.00486149,0.00565349,0.100149,0,0.00500595,304.982,-0.0998707,0.00486149,0.00565349,0.100149,0,0,0,0,0,0,0,0,1
